web-scraper-order,web-scraper-start-url,nama,komentar
"1583432296-13495","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sy suka naik gojek karena orangnya baik baik semua"
"1583432296-10505","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Utari Wardana",""
"1583432296-8653","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Syahnas Nadilla",""
"1583432296-10771","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bono Saputra",""
"1583432296-11398","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mar Lyan",""
"1583432296-12407","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semua keperluan dan kebutuhan kita jadi mudah karena ada aplikasi gojek"
"1583432296-10613","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Deden Kumis",""
"1583432296-14432","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Lebih murah dari aplikasi sebelah"
"1583432296-8916","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","ravie kurniawan",""
"1583432296-11304","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","『 introvert youtube 』",""
"1583432296-14610","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu aplikasi gojek ini. Makasih murah lagi"
"1583432296-11992","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong layanan nya di tingkatkan lagi. Kalau saya minta di antarkan agak jauh dikit sering di tolak"
"1583432296-13140","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek app saya kok di AREA tertentu tidak bisa buat order sih kenapa ya min? Setiap kali saya order selalu balik kemenu utama"
"1583432296-12765","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu, gk perlu repot2.. Tinggal klik HP apa yg di inginkan bisa terpenuhi. Terimakasih PT. GOJEK INDONESIA 🙏🥰😍😘"
"1583432296-14119","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terima kasih banyak mas Semangat mas"
"1583432296-12293","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Asyiikk byr pakai gopay, praktis, dan bnyak vouchernya, aplg voucher blj d alfamart, dpt hrga diskon pula, krn ad gopay hajatan. Dgn gopay bs pesen go food favorit q. Duh senengane.Trmksh gopay. Love you."
"1583432296-14402","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Era digitalisasi menutut perushaan peka thd need dr customer nya, dan gojek mampu memberikan apanyg dibutuhkan customernya.. Good luck"
"1583432296-8712","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","eka puji",""
"1583432296-12680","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi Baik banget.. cuman ada saya masukan tolong untuk gofood ..tempat makan diseleksi dong.. saya pernah pesan makanan Basi..saya keracunan..trims"
"1583432296-14900","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat bagus the best lah klo ada bintang 10 aku kasih 👍"
"1583432296-13082","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pelayanan terbaik di Indonesia sampai manca negara Terus tingkatkan lagi, Aplikasi Karya Anak Bangsa."
"1583432296-12342","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap aplikasi yang memudahkan konsumen gak usah jauh² pergi keluar cukup di rumah wkwk"
"1583432296-12044","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saran saya tolong tambahkan fitur untuk mencari buah segar. Yg bukan jus atau makanan ... karna banyak yg ingin buah segar tapi terkendala jarak dan gang . Trimakasih klo mendengarkan keluhkesahku"
"1583432296-12753","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pertama kali go-food, makanan nya gk enak. Asal jadi aja. Tp, untuk pelayanan gojek, semuanya OK. TERIMAKASIH"
"1583432296-9233","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ulriadi Anny",""
"1583432296-14862","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semoga senantiasa dapat trbantu dgn gojek disaat urgent"
"1583432296-9830","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rifki Alfan",""
"1583432296-13948","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Lumayan membantu aktivitas sehari hari"
"1583432296-9601","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dion Aja",""
"1583432296-10760","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dhele Fan",""
"1583432296-12451","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Suka sih dgn aplikasinya cmn sya nggak pernah dpat promo padahal rajin top up gopay srng pake gojek srng pake go food justru adikku yg jrng pake malah dpt promo terus..... Sebal nggak adil"
"1583432296-12562","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Yth Admin Gojek, saya adl pelanggan setia Aplikasi Gojek. Selalu topup gopay. (Bs dicek) Saya mohon dg sangat, utk dpat selalu memberikan saya voucher Goride n Gocar. Karena saya membutuhkan itu biar tetap menjadi pelanggan setia pengguna aplikasi ini. Mohon utk di tindak lanjuti pesan saya ini. Tri...Ulasan Lengkap"
"1583432296-13170","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","tolong perbaiki maps yang ngaco. jangan mentang2 jarak menentukan ongkos malah seenaknya aja di jauh2in. kasih jalan muter2."
"1583432296-14108","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi Gojek sangat membantu karna bisa isi saldo di indomaret dan di alfamart Dan juga bisa untuk menggisi pulsa dan top up,,Terima kasih gojek"
"1583432296-12958","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Untuk proses pencarian driver perlu diperbaiki, saya search driver 6 kali ga dapet dapet, dan g ada info apa apa"
"1583432296-13375","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Alhamdulillah dengan Gojek, semua urusan jadi lebih mudah dan aman. Terimakasih Gojek👍👍"
"1583432296-8595","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Taufik Nur Hidayat",""
"1583432296-10857","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","aditt octa",""
"1583432296-14298","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sangat membantu... dan pengalaman sy drivernya ramah"""
"1583432296-14672","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","semoga menjadi aplikasi yg penuh barokah. Aamiin.."
"1583432296-11375","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Novi Nurdianti",""
"1583432296-11158","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bambang Sarwoedi",""
"1583432296-14670","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tks sudah diantar gojek malam malam..luar biasa...good job"
"1583432296-14579","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Banyakin promo lagi y..n permudah buat order seperti dl..g usah banyakan ribet.."
"1583432296-9902","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Hendi Agshal Maulana",""
"1583432296-11345","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Elpira Rini",""
"1583432296-13778","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Perbaiki terus bug yg ada.. jgan sampe perusahaan tetangga yg mau memonopoli itu berjaya.."
"1583432296-11485","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mio Emtree",""
"1583432296-9513","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Meylian Mugi",""
"1583432296-14631","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pesanan nya sampai dengan cepat. Alhamdulillah"
"1583432296-8626","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mas Bambang",""
"1583432296-8975","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-14950","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semoga tambah sukses,tingkatkan pelayanannya ya jek"
"1583432296-11333","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siti Sa'adah",""
"1583432296-11241","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Johan Abadi",""
"1583432296-10826","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gunawan Cahyono",""
"1583432296-8542","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","irenee r",""
"1583432296-8808","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Yoga Pratama",""
"1583432296-10931","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","tjahjati karmina",""
"1583432296-10787","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","miyos jesselyn",""
"1583432296-14493","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dengan adanya gojek,bs membantu sy cpat smpe tjuan trima kasih gojek"
"1583432296-9256","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Noah Wijaya",""
"1583432296-8413","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Vineoti Neo Tubalawony",""
"1583432296-14949","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terus semangat jangan mau kalah sama Upin Ipin ..."
"1583432296-11522","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Maisuhadah Suhadah",""
"1583432296-11157","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Arsyfa Purnomo",""
"1583432296-12700","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi ini sangat memuaskan saya bsa bisa pesan tanpa harus cape cape pergi kesana ke sini"
"1583432296-12363","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantep bagi kita yang belum punya kendaraan Atau malas macet di jalan Ini solusinya Dan laper di malam hari.. Males keluar rumah Ini solusinya Males ngantri pesan makanan (KFC) pesen aja lewat gofood Ini solusi kita bersama. #terimakasih GOJEK"
"1583432296-8911","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dikicahyana Cahyana",""
"1583432296-11591","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Devi Fitriana",""
"1583432296-11461","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","hera widiyatmoko",""
"1583432296-12299","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sdh byk komen"" sy baca... Terlepas dari mslh dan kekurangan yg ada... Alhamdulillah sampai saat ini bagi sy pribadi tdk ada masalah setiap melakukan pemesanan."
"1583432296-13897","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu untuk keperluan harian maupun mendadak...sangat bagus"
"1583432296-13542","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Lumayan sih cuma sekarang harganya gak terjangkau buat kalangan menengah kebawah🙏🙏🙏"
"1583432296-9997","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Murni Samosir",""
"1583432296-11974","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Hallo ... Saya endra wahyudi di mangga besar Ingin sekali bergabung menjadi mitra gofood Saya memiliki kedai sea food di mangga besar namun saya kesulitan untuk bergabung menjadi mitra gojek, sudah beberapa kali saya lakukan daftar online namun selalu gagal, Dengan ini saya memohon himbauan langsung...Ulasan Lengkap"
"1583432296-12133","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap' saling membantu dalam segalanya' untuk memudahkan."
"1583432296-10392","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","joko susanto",""
"1583432296-12379","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","mantab ayo tingkatkan lagi untuk lebih baik kedepanya..."
"1583432296-9802","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Achmad Taufik",""
"1583432296-9207","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Desmina Ria",""
"1583432296-11184","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fajar Porjo",""
"1583432296-8926","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rudy cren3",""
"1583432296-9044","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Driver Jakarta",""
"1583432296-10486","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","gatot teguh",""
"1583432296-10336","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Damarico Ganz",""
"1583432296-14522","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus pelayanan nya pun cukup bagus aplikasinya tidak ribet"
"1583432296-9289","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Defi Biring",""
"1583432296-10225","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Amelia Putri",""
"1583432296-12860","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya sangat suka dengan aplikasi ini yapi sekarang knpa yah ko ga bisa buka halaman promo sama masukin kode promo .tolong donk perbaiki"
"1583432296-11990","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya,guru TK ..Tiap hari naik ojeg untuk ke sekolah dan sangat terbantu karena lebih cepat sampai,tapi sangat menyebalkan klw rute yg dibikin Gojeg map nya sering ngaco,rutenya dibikin jauh dan nemutar..saya jadi lebih mahal bayarnya,padahal kenyataan saya gk pernah jalan sesuai map..padahal awal sa...Ulasan Lengkap"
"1583432296-10121","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhammad Iqbal",""
"1583432296-12773","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aku suka banget sama apk ini, pelayanan nya ramah,cepat dan mudah,, Terimakasih gojek🙏❤"
"1583432296-13384","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap..dan semakin jaya karya anak bangsa..saya cinta produk2 indonesia..👍👍👍👍👍"
"1583432296-11428","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Samsu Doank",""
"1583432296-8378","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-12931","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mohon untuk dibuatkan pendaftaran melalui Nomor KTP dan nomer IMEI terdeteksi, kami para Gojek driver resah adanya orderan fiktif, jika terdeteksi order fiktif nomor KTP dan nomor IMEI akan didelete dari server Order fiktif hanya dilakukan orang sesama driver dan menjatuhkan sesama driver, mohon unt...Ulasan Lengkap"
"1583432296-10905","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","SANUSI",""
"1583432296-12008","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Admin Gojek, Aplikasi sudah bagus dan ada difilter juga buat pilihan order, hanya kasi masukkan untuk pilihan order tampilkan jg yg semua, krn orang yg baru paham/ awam gk ngerti klo pilihan ordernya da byk, mereka taunya yg terlihat aja"
"1583432296-14674","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Trima kasih gojek saya sekarang gak ribet buat top up terima kasih sangatlah gojek"
"1583432296-13221","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bermanfaat banget nih app. Sungguh sangat membantu. Gak rugi dah, malah bnyk untungnya"
"1583432296-9527","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dika Nurmaarip",""
"1583432296-14513","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terimakasih gojek sangat membantu semua kebutuhan yg saya perlukan semoga jaya selalau makin lebih baik"
"1583432296-13009","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sy sangat terbantu hanya saja saya kesulitan untuk tarik gopay ke rekening bank...tolong deh bantu sy"
"1583432296-9348","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mong Ging",""
"1583432296-8407","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-9106","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","MN Yusuf",""
"1583432296-10062","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sagung Romadhono",""
"1583432296-14979","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Membantu jadi lebih cepat bersama gojek #Makasih gojek"
"1583432296-13153","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dengan pemerataan order sangat membuat drefer yang akunya gagu tambah semangat menjalankan order dengan baik makasih Pt GI"
"1583432296-14694","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat memuaskan selama memggunakan gojek g ada masalah baik baik semua"
"1583432296-12667","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Suka banget pakek gojek, fiturnya juga menarik. Sering2 kasih voucher ya dan ongkirnya dimurahin😍😍"
"1583432296-10421","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tommy Wachoy",""
"1583432296-11697","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mochabdul Rohman",""
"1583432296-10575","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","robi indra Cahyadi",""
"1583432296-12691","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Baru mau tk update lagi. Semoga banyak promo vocer gopay buat belanja di Alfamart setelah saya update..😊"
"1583432296-14624","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","be better n more, bangga akan karya anak bangsa..."
"1583432296-12567","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","lima bintang dah buat gojek...selain murah dan ramah lagi Draper nya... thanks sudah membantu masyarakat Indonesia .. sukses gojek..."
"1583432296-14686","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Trimakasih... Karena jasa pelayanan yang sangat baik"
"1583432296-14523","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Keren sangat membantu bagi kami yang lagi ngangurr gojek is the best"
"1583432296-12955","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pelayanan bagus, saya langganan tiap hari, kalau bisa ongkos gojeknya turunin dong! agar tidak memberatkan konsumen dan pengguna gojek supaya lebih banyak"
"1583432296-9973","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Frans Purba",""
"1583432296-9664","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","jeje Mo",""
"1583432296-10683","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Syafrizal Nst",""
"1583432296-13172","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi sering muter muter kalaw pesan orderan. Sama voucher food ga ada. Pengen order jadi mikir 2 kali"
"1583432296-11621","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Lana Dardanela",""
"1583432296-14315","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Apl oke.. driver juga ramah ... pesanan cepet nyampaix meski sedang hujan lebat ... mksh byk ya gojek ..... @nanda"
"1583432296-9341","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Nuffa Adi",""
"1583432296-14077","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat puas dan bisa buat kendaraan alternatif..terima kasih"
"1583432296-10998","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","bella apriyanti",""
"1583432296-12903","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dapat membantu aqu dlm perjalanan dan spat membantu keluarga yg baru datang dri kampung.mkasi ya gojek."
"1583432296-12085","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi ini membantu sekali untuk melakukan transportasi maupun melakukan pembayaran."
"1583432296-12404","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","- SAYA SENANG PAKAI GOJEK KARYA ANAK BANGSA - DAN ADA YA PAYLATER SANGAT MEBANTU SEKALI - BELI SEKARAN BAYA YA NANTI . . . . . DI TANGGAL ( 1 ) - DI TAHUN 2019 GOJEK SANGAT MEMBANTU DENGAN ADA YA PAYLATER . . . . TANKS !!! - DAN DI TAHUN 2020 PAYLATER SAYA DI HILANG KAN APA SALAH SAYA ???..........A...Ulasan Lengkap"
"1583432296-11610","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zul Karnain",""
"1583432296-9744","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mariolee Jason",""
"1583432296-13822","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat banyank berguna untuk semua orang"
"1583432296-12782","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat terbantu klu bepergian bisa lbh hemat waktu."
"1583432296-9462","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ahcyt Ahcyt",""
"1583432296-14748","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya senang pakai gobox gokilat anter barang paling tepat dan cepat"
"1583432296-8980","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Novia S yani",""
"1583432296-9336","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ariadi gojek",""
"1583432296-8955","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rudiati 123",""
"1583432296-10814","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siti Nurjanah",""
"1583432296-12280","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Assalamu'alaikum tolong knpa akun gojek saya gk bisa di buka setelah pembaruan,kesalahannya dimana ini"
"1583432296-14546","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tarifnya jgn mahal2 ya? Biar qt tetap setia dgn Gocar/Gojek."
"1583432296-13129","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Makasih gojek, udah sangat membantu. Dan driver nya ramah"""
"1583432296-10149","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Agus Rahmatulloh",""
"1583432296-11297","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Yuli Ertasina",""
"1583432296-9989","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ratih Wardani",""
"1583432296-11081","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Papah Jelek",""
"1583432296-14886","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Puas deh pakai gojek.. Saya kasih bintang 5 buat gojek.. Terima kasih gojek"
"1583432296-9971","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ririn Yusriyah",""
"1583432296-12224","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tingkatkan, demi ribuan mitra untuk menghidupi keluarga Pasti ada jalan"
"1583432296-12593","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terimakasih. Sangat membantu usaha dan keperluan sy. Semoga menjadi aplikasi yg berkah n barokah. Salam satu bangsa. Indonesia"
"1583432296-14740","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bisa diandalkan dikala lagi susah"
"1583432296-9677","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","dabel lajujha",""
"1583432296-14938","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek itu adalah transportasi baik dan ramah dan sopan"
"1583432296-14112","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sungguh sangat membantu aktifitas selain Kerja juga liburan saya jadi lebih nyaman"
"1583432296-11009","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zaki Shila",""
"1583432296-10567","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dwicahyaningsih Ningsih",""
"1583432296-9011","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Indri Jatinangor",""
"1583432296-14483","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Harus lebih banyak lagi promo nya"
"1583432296-8781","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Imaroh Akrom",""
"1583432296-10427","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","feronika parapat",""
"1583432296-9469","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","supra nur",""
"1583432296-12006","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Misal pesen itu barang sampai aja belum Sudah ada pesen dari gojek kalau barang udah sampi. Bgm mengatasi pembajakkan akun ganda itu."
"1583432296-9174","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Somad Gojek",""
"1583432296-10084","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","sifa tani",""
"1583432296-13184","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Hallo Admin Go Jek Saya Ingin Minta Perbarui Progam Go Jek Kasihan Yang Sedang Sebagai Go Jek Kalau Ada Customer Menipu Go Jek Bikin Resah Aja Customer Menipu Go Jek Dengan Pembelian Pesanan Seharga Cukup Besar Seharusnya Kalau Pembelian Besar Itu Minta Masukkan FOTO KTP CUSTOMER DENGAN Pembelian Be...Ulasan Lengkap"
"1583432296-10644","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","agung nugroho",""
"1583432296-11719","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ardelia Syafarinah",""
"1583432296-10899","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fetty Risyeane",""
"1583432296-14914","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap gan, bagus banget"
"1583432296-14927","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu apabila pergi keluar kota untuk jalan2"
"1583432296-12935","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ketika saya pesan mkanan. Goffod tidam membawa duit cash dan saya batal kan. Saya di blok akun saya astagfirullah hnya sprti itu saya jd kelaparan"
"1583432296-11581","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dewi Hartati",""
"1583432296-8697","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dian TR",""
"1583432296-10654","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bunda Eem",""
"1583432296-9799","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Maryana Joyosumarto",""
"1583432296-12260","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi nya sangat membantu, saya sangat berterimakasih sekali dengan aplikasi dan mas ojol nya membuat saya bisa kemanapun tanpa tersesat dan pesen makanan kapanpun disaat lapar."
"1583432296-14094","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa susah upgrade gopay... Kamera tidak bisa saat mau ambil foto"
"1583432296-9001","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Evi Erviana",""
"1583432296-14645","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Nyaman deh kalau pake gojek tepat waktu"
"1583432296-10104","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
